ID,Title,Review,Price($),Price(€),Picture URL,Text,Spanish Text,French Text
720,A Light in the Attic,Three,51.77,48.519212746016876,../media/cache/2c/da/2cdad67c44b002e7ead0cc35693c0e8b.jpg,The text of A Light in the Attic is:,El texto de Una luz en el ático es:,Le texte de Une lumière dans le grenier est :
721,Tipping the Velvet,One,53.74,50.365510777881916,../media/cache/26/0c/260c6ae16bce31c8f8c95daddd9f4a1c.jpg,The text of Tipping the Velvet is:,El texto de Tipping the Velvet es:,Le texte de Tipping the Velvet est :
722,Soumission,One,50.1,46.954076850984066,../media/cache/3e/ef/3eef99c9d9adef34639f510662022830.jpg,The text of Soumission is:,El texto de Soumission es:,Le texte de Soumission est :
723,Sharp Objects,Four,47.82,44.817244611059046,../media/cache/32/51/3251cf3a3412f53f339e42cac2134093.jpg,The text of Sharp Objects is:,El texto de Sharp Objects es:,Le texte de Sharp Objects est :
724,Sapiens: A Brief History of Humankind,Five,54.23,50.824742268041234,../media/cache/be/a5/bea5697f2534a2f86a3ef27b5a8c12a6.jpg,The text of Sapiens: A Brief History of Humankind is:,El texto de Sapiens: Una breve historia de la humanidad es:,Le texte de Sapiens : Une brève histoire de l’humanité est :
725,The Requiem Red,One,22.65,21.227741330834114,../media/cache/68/33/68339b4c9bc034267e1da611ab3b34f8.jpg,The text of The Requiem Red is:,El texto de El Réquiem Rojo es:,Le texte du Requiem Rouge est :
726,The Dirty Little Secrets of Getting Your Dream Job,Four,33.34,31.2464854732896,../media/cache/92/27/92274a95b7c251fea59a2b8a78275ab4.jpg,The text of The Dirty Little Secrets of Getting Your Dream Job is:,El texto de Los pequeños secretos sucios para conseguir el trabajo de tus sueños es:,Le texte de Les sales petits secrets pour obtenir l’emploi de vos rêves est :
727,"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",Three,17.93,16.804123711340207,../media/cache/3d/54/3d54940e57e662c4dd1f3ff00c78cc64.jpg,"The text of The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull is:",El texto de The Coming Woman: una novela basada en la vida de la infame feminista Victoria Woodhull es:,"Le texte de The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull est :"
728,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Four,22.6,21.18088097469541,../media/cache/66/88/66883b91f6804b2323c8369331cb7dd1.jpg,The text of The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics is:,El texto de Los muchachos en el barco: Nueve estadounidenses y su épica búsqueda del oro en los Juegos Olímpicos de Berlín de 1936 es:,Le texte de The Boys in the Boat : Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics est :
729,The Black Maria,One,52.15,48.87535145267104,../media/cache/58/46/5846057e28022268153beff6d352b06c.jpg,The text of The Black Maria is:,El texto de La María Negra es:,Le texte de The Black Maria est :
730,"Starving Hearts (Triangular Trade Trilogy, #1)",Two,13.99,13.111527647610123,../media/cache/be/f4/bef44da28c98f905a3ebec0b87be8530.jpg,"The text of Starving Hearts (Triangular Trade Trilogy, #1) is:","El texto de Starving Hearts (Triangular Trade Trilogy, #1) es:","Le texte de Starving Hearts (Triangular Trade Trilogy, #1) est :"
731,Shakespeare's Sonnets,Four,20.66,19.36269915651359,../media/cache/10/48/1048f63d3b5061cd2f424d20b3f9b666.jpg,The text of Shakespeare's Sonnets is:,El texto de los Sonetos de Shakespeare es:,Le texte des Sonnets de Shakespeare est :
732,Set Me Free,Five,17.46,16.363636363636363,../media/cache/5b/88/5b88c52633f53cacf162c15f4f823153.jpg,The text of Set Me Free is:,El texto de Libérame es:,Le texte de Set Me Free est :
733,Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),Five,52.29,49.00656044985942,../media/cache/94/b1/94b1b8b244bce9677c2f29ccc890d4d2.jpg,The text of Scott Pilgrim's Precious Little Life (Scott Pilgrim #1) is:,El texto de Precious Little Life de Scott Pilgrim (Scott Pilgrim #1) es:,Le texte de Precious Little Life (Scott Pilgrim #1) de Scott Pilgrim est :
734,Rip it Up and Start Again,Five,35.02,32.82099343955014,../media/cache/81/c4/81c4a973364e17d01f217e1188253d5e.jpg,The text of Rip it Up and Start Again is:,El texto de Rómpelo y empieza de nuevo es:,Le texte de Rip it Up and Start Again est :
735,"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",Three,57.25,53.65510777881912,../media/cache/54/60/54607fe8945897cdcced0044103b10b6.jpg,"The text of Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991 is:","El texto de Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991 es:","Le texte de Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991 est :"
736,Olio,One,23.88,22.380506091846296,../media/cache/55/33/553310a7162dfbc2c6d19a84da0df9e1.jpg,The text of Olio is:,El texto de Olio es:,Le texte d’Olio est :
737,Mesaerion: The Best Science Fiction Stories 1800-1849,One,37.59,35.22961574507966,../media/cache/09/a3/09a3aef48557576e1a85ba7efea8ecb7.jpg,The text of Mesaerion: The Best Science Fiction Stories 1800-1849 is:,El texto de Mesaerion: Las mejores historias de ciencia ficción 1800-1849 es:,Le texte de Mesaerion : Les meilleures histoires de science-fiction 1800-1849 est :
738,Libertarianism for Beginners,Two,51.33,48.10684161199625,../media/cache/0b/bc/0bbcd0a6f4bcd81ccb1049a52736406e.jpg,The text of Libertarianism for Beginners is:,El texto de Libertarianismo para principiantes es:,Le texte du Libertarianisme pour débutants est :
739,It's Only the Himalayas,Two,45.17,42.33364573570759,../media/cache/27/a5/27a53d0bb95bdd88288eaf66c9230d7e.jpg,The text of It's Only the Himalayas is:,El texto de Es sólo el Himalaya es:,Le texte de It's Only the Himalayas est :
740,A Light in the Attic,Three,51.77,48.519212746016876,../media/cache/2c/da/2cdad67c44b002e7ead0cc35693c0e8b.jpg,The text of A Light in the Attic is:,El texto de Una luz en el ático es:,Le texte de Une lumière dans le grenier est :
741,Tipping the Velvet,One,53.74,50.365510777881916,../media/cache/26/0c/260c6ae16bce31c8f8c95daddd9f4a1c.jpg,The text of Tipping the Velvet is:,El texto de Tipping the Velvet es:,Le texte de Tipping the Velvet est :
742,Soumission,One,50.1,46.954076850984066,../media/cache/3e/ef/3eef99c9d9adef34639f510662022830.jpg,The text of Soumission is:,El texto de Soumission es:,Le texte de Soumission est :
743,Sharp Objects,Four,47.82,44.817244611059046,../media/cache/32/51/3251cf3a3412f53f339e42cac2134093.jpg,The text of Sharp Objects is:,El texto de Sharp Objects es:,Le texte de Sharp Objects est :
744,Sapiens: A Brief History of Humankind,Five,54.23,50.824742268041234,../media/cache/be/a5/bea5697f2534a2f86a3ef27b5a8c12a6.jpg,The text of Sapiens: A Brief History of Humankind is:,El texto de Sapiens: Una breve historia de la humanidad es:,Le texte de Sapiens : Une brève histoire de l’humanité est :
745,The Requiem Red,One,22.65,21.227741330834114,../media/cache/68/33/68339b4c9bc034267e1da611ab3b34f8.jpg,The text of The Requiem Red is:,El texto de El Réquiem Rojo es:,Le texte du Requiem Rouge est :
746,The Dirty Little Secrets of Getting Your Dream Job,Four,33.34,31.2464854732896,../media/cache/92/27/92274a95b7c251fea59a2b8a78275ab4.jpg,The text of The Dirty Little Secrets of Getting Your Dream Job is:,El texto de Los pequeños secretos sucios para conseguir el trabajo de tus sueños es:,Le texte de Les sales petits secrets pour obtenir l’emploi de vos rêves est :
747,"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",Three,17.93,16.804123711340207,../media/cache/3d/54/3d54940e57e662c4dd1f3ff00c78cc64.jpg,"The text of The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull is:",El texto de The Coming Woman: una novela basada en la vida de la infame feminista Victoria Woodhull es:,"Le texte de The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull est :"
748,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Four,22.6,21.18088097469541,../media/cache/66/88/66883b91f6804b2323c8369331cb7dd1.jpg,The text of The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics is:,El texto de Los muchachos en el barco: Nueve estadounidenses y su épica búsqueda del oro en los Juegos Olímpicos de Berlín de 1936 es:,Le texte de The Boys in the Boat : Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics est :
749,The Black Maria,One,52.15,48.87535145267104,../media/cache/58/46/5846057e28022268153beff6d352b06c.jpg,The text of The Black Maria is:,El texto de La María Negra es:,Le texte de The Black Maria est :
750,"Starving Hearts (Triangular Trade Trilogy, #1)",Two,13.99,13.111527647610123,../media/cache/be/f4/bef44da28c98f905a3ebec0b87be8530.jpg,"The text of Starving Hearts (Triangular Trade Trilogy, #1) is:","El texto de Starving Hearts (Triangular Trade Trilogy, #1) es:","Le texte de Starving Hearts (Triangular Trade Trilogy, #1) est :"
751,Shakespeare's Sonnets,Four,20.66,19.36269915651359,../media/cache/10/48/1048f63d3b5061cd2f424d20b3f9b666.jpg,The text of Shakespeare's Sonnets is:,El texto de los Sonetos de Shakespeare es:,Le texte des Sonnets de Shakespeare est :
752,Set Me Free,Five,17.46,16.363636363636363,../media/cache/5b/88/5b88c52633f53cacf162c15f4f823153.jpg,The text of Set Me Free is:,El texto de Libérame es:,Le texte de Set Me Free est :
753,Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),Five,52.29,49.00656044985942,../media/cache/94/b1/94b1b8b244bce9677c2f29ccc890d4d2.jpg,The text of Scott Pilgrim's Precious Little Life (Scott Pilgrim #1) is:,El texto de Precious Little Life de Scott Pilgrim (Scott Pilgrim #1) es:,Le texte de Precious Little Life (Scott Pilgrim #1) de Scott Pilgrim est :
754,Rip it Up and Start Again,Five,35.02,32.82099343955014,../media/cache/81/c4/81c4a973364e17d01f217e1188253d5e.jpg,The text of Rip it Up and Start Again is:,El texto de Rómpelo y empieza de nuevo es:,Le texte de Rip it Up and Start Again est :
755,"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",Three,57.25,53.65510777881912,../media/cache/54/60/54607fe8945897cdcced0044103b10b6.jpg,"The text of Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991 is:","El texto de Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991 es:","Le texte de Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991 est :"
756,Olio,One,23.88,22.380506091846296,../media/cache/55/33/553310a7162dfbc2c6d19a84da0df9e1.jpg,The text of Olio is:,El texto de Olio es:,Le texte d’Olio est :
757,Mesaerion: The Best Science Fiction Stories 1800-1849,One,37.59,35.22961574507966,../media/cache/09/a3/09a3aef48557576e1a85ba7efea8ecb7.jpg,The text of Mesaerion: The Best Science Fiction Stories 1800-1849 is:,El texto de Mesaerion: Las mejores historias de ciencia ficción 1800-1849 es:,Le texte de Mesaerion : Les meilleures histoires de science-fiction 1800-1849 est :
758,Libertarianism for Beginners,Two,51.33,48.10684161199625,../media/cache/0b/bc/0bbcd0a6f4bcd81ccb1049a52736406e.jpg,The text of Libertarianism for Beginners is:,El texto de Libertarianismo para principiantes es:,Le texte du Libertarianisme pour débutants est :
759,It's Only the Himalayas,Two,45.17,42.33364573570759,../media/cache/27/a5/27a53d0bb95bdd88288eaf66c9230d7e.jpg,The text of It's Only the Himalayas is:,El texto de Es sólo el Himalaya es:,Le texte de It's Only the Himalayas est :
760,A Light in the Attic,Three,51.77,48.519212746016876,../media/cache/2c/da/2cdad67c44b002e7ead0cc35693c0e8b.jpg,The text of A Light in the Attic is:,El texto de Una luz en el ático es:,Le texte de Une lumière dans le grenier est :
761,Tipping the Velvet,One,53.74,50.365510777881916,../media/cache/26/0c/260c6ae16bce31c8f8c95daddd9f4a1c.jpg,The text of Tipping the Velvet is:,El texto de Tipping the Velvet es:,Le texte de Tipping the Velvet est :
762,Soumission,One,50.1,46.954076850984066,../media/cache/3e/ef/3eef99c9d9adef34639f510662022830.jpg,The text of Soumission is:,El texto de Soumission es:,Le texte de Soumission est :
763,Sharp Objects,Four,47.82,44.817244611059046,../media/cache/32/51/3251cf3a3412f53f339e42cac2134093.jpg,The text of Sharp Objects is:,El texto de Sharp Objects es:,Le texte de Sharp Objects est :
764,Sapiens: A Brief History of Humankind,Five,54.23,50.824742268041234,../media/cache/be/a5/bea5697f2534a2f86a3ef27b5a8c12a6.jpg,The text of Sapiens: A Brief History of Humankind is:,El texto de Sapiens: Una breve historia de la humanidad es:,Le texte de Sapiens : Une brève histoire de l’humanité est :
765,The Requiem Red,One,22.65,21.227741330834114,../media/cache/68/33/68339b4c9bc034267e1da611ab3b34f8.jpg,The text of The Requiem Red is:,El texto de El Réquiem Rojo es:,Le texte du Requiem Rouge est :
766,The Dirty Little Secrets of Getting Your Dream Job,Four,33.34,31.2464854732896,../media/cache/92/27/92274a95b7c251fea59a2b8a78275ab4.jpg,The text of The Dirty Little Secrets of Getting Your Dream Job is:,El texto de Los pequeños secretos sucios para conseguir el trabajo de tus sueños es:,Le texte de Les sales petits secrets pour obtenir l’emploi de vos rêves est :
767,"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",Three,17.93,16.804123711340207,../media/cache/3d/54/3d54940e57e662c4dd1f3ff00c78cc64.jpg,"The text of The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull is:",El texto de The Coming Woman: una novela basada en la vida de la infame feminista Victoria Woodhull es:,"Le texte de The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull est :"
768,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Four,22.6,21.18088097469541,../media/cache/66/88/66883b91f6804b2323c8369331cb7dd1.jpg,The text of The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics is:,El texto de Los muchachos en el barco: Nueve estadounidenses y su épica búsqueda del oro en los Juegos Olímpicos de Berlín de 1936 es:,Le texte de The Boys in the Boat : Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics est :
769,The Black Maria,One,52.15,48.87535145267104,../media/cache/58/46/5846057e28022268153beff6d352b06c.jpg,The text of The Black Maria is:,El texto de La María Negra es:,Le texte de The Black Maria est :
770,"Starving Hearts (Triangular Trade Trilogy, #1)",Two,13.99,13.111527647610123,../media/cache/be/f4/bef44da28c98f905a3ebec0b87be8530.jpg,"The text of Starving Hearts (Triangular Trade Trilogy, #1) is:","El texto de Starving Hearts (Triangular Trade Trilogy, #1) es:","Le texte de Starving Hearts (Triangular Trade Trilogy, #1) est :"
771,Shakespeare's Sonnets,Four,20.66,19.36269915651359,../media/cache/10/48/1048f63d3b5061cd2f424d20b3f9b666.jpg,The text of Shakespeare's Sonnets is:,El texto de los Sonetos de Shakespeare es:,Le texte des Sonnets de Shakespeare est :
772,Set Me Free,Five,17.46,16.363636363636363,../media/cache/5b/88/5b88c52633f53cacf162c15f4f823153.jpg,The text of Set Me Free is:,El texto de Libérame es:,Le texte de Set Me Free est :
773,Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),Five,52.29,49.00656044985942,../media/cache/94/b1/94b1b8b244bce9677c2f29ccc890d4d2.jpg,The text of Scott Pilgrim's Precious Little Life (Scott Pilgrim #1) is:,El texto de Precious Little Life de Scott Pilgrim (Scott Pilgrim #1) es:,Le texte de Precious Little Life (Scott Pilgrim #1) de Scott Pilgrim est :
774,Rip it Up and Start Again,Five,35.02,32.82099343955014,../media/cache/81/c4/81c4a973364e17d01f217e1188253d5e.jpg,The text of Rip it Up and Start Again is:,El texto de Rómpelo y empieza de nuevo es:,Le texte de Rip it Up and Start Again est :
775,"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",Three,57.25,53.65510777881912,../media/cache/54/60/54607fe8945897cdcced0044103b10b6.jpg,"The text of Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991 is:","El texto de Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991 es:","Le texte de Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991 est :"
776,Olio,One,23.88,22.380506091846296,../media/cache/55/33/553310a7162dfbc2c6d19a84da0df9e1.jpg,The text of Olio is:,El texto de Olio es:,Le texte d’Olio est :
777,Mesaerion: The Best Science Fiction Stories 1800-1849,One,37.59,35.22961574507966,../media/cache/09/a3/09a3aef48557576e1a85ba7efea8ecb7.jpg,The text of Mesaerion: The Best Science Fiction Stories 1800-1849 is:,El texto de Mesaerion: Las mejores historias de ciencia ficción 1800-1849 es:,Le texte de Mesaerion : Les meilleures histoires de science-fiction 1800-1849 est :
778,Libertarianism for Beginners,Two,51.33,48.10684161199625,../media/cache/0b/bc/0bbcd0a6f4bcd81ccb1049a52736406e.jpg,The text of Libertarianism for Beginners is:,El texto de Libertarianismo para principiantes es:,Le texte du Libertarianisme pour débutants est :
779,It's Only the Himalayas,Two,45.17,42.33364573570759,../media/cache/27/a5/27a53d0bb95bdd88288eaf66c9230d7e.jpg,The text of It's Only the Himalayas is:,El texto de Es sólo el Himalaya es:,Le texte de It's Only the Himalayas est :
780,A Light in the Attic,Three,51.77,48.519212746016876,../media/cache/2c/da/2cdad67c44b002e7ead0cc35693c0e8b.jpg,The text of A Light in the Attic is:,El texto de Una luz en el ático es:,Le texte de Une lumière dans le grenier est :
781,Tipping the Velvet,One,53.74,50.365510777881916,../media/cache/26/0c/260c6ae16bce31c8f8c95daddd9f4a1c.jpg,The text of Tipping the Velvet is:,El texto de Tipping the Velvet es:,Le texte de Tipping the Velvet est :
782,Soumission,One,50.1,46.954076850984066,../media/cache/3e/ef/3eef99c9d9adef34639f510662022830.jpg,The text of Soumission is:,El texto de Soumission es:,Le texte de Soumission est :
783,Sharp Objects,Four,47.82,44.817244611059046,../media/cache/32/51/3251cf3a3412f53f339e42cac2134093.jpg,The text of Sharp Objects is:,El texto de Sharp Objects es:,Le texte de Sharp Objects est :
784,Sapiens: A Brief History of Humankind,Five,54.23,50.824742268041234,../media/cache/be/a5/bea5697f2534a2f86a3ef27b5a8c12a6.jpg,The text of Sapiens: A Brief History of Humankind is:,El texto de Sapiens: Una breve historia de la humanidad es:,Le texte de Sapiens : Une brève histoire de l’humanité est :
785,The Requiem Red,One,22.65,21.227741330834114,../media/cache/68/33/68339b4c9bc034267e1da611ab3b34f8.jpg,The text of The Requiem Red is:,El texto de El Réquiem Rojo es:,Le texte du Requiem Rouge est :
786,The Dirty Little Secrets of Getting Your Dream Job,Four,33.34,31.2464854732896,../media/cache/92/27/92274a95b7c251fea59a2b8a78275ab4.jpg,The text of The Dirty Little Secrets of Getting Your Dream Job is:,El texto de Los pequeños secretos sucios para conseguir el trabajo de tus sueños es:,Le texte de Les sales petits secrets pour obtenir l’emploi de vos rêves est :
787,"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",Three,17.93,16.804123711340207,../media/cache/3d/54/3d54940e57e662c4dd1f3ff00c78cc64.jpg,"The text of The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull is:",El texto de The Coming Woman: una novela basada en la vida de la infame feminista Victoria Woodhull es:,"Le texte de The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull est :"
788,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Four,22.6,21.18088097469541,../media/cache/66/88/66883b91f6804b2323c8369331cb7dd1.jpg,The text of The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics is:,El texto de Los muchachos en el barco: Nueve estadounidenses y su épica búsqueda del oro en los Juegos Olímpicos de Berlín de 1936 es:,Le texte de The Boys in the Boat : Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics est :
789,The Black Maria,One,52.15,48.87535145267104,../media/cache/58/46/5846057e28022268153beff6d352b06c.jpg,The text of The Black Maria is:,El texto de La María Negra es:,Le texte de The Black Maria est :
790,"Starving Hearts (Triangular Trade Trilogy, #1)",Two,13.99,13.111527647610123,../media/cache/be/f4/bef44da28c98f905a3ebec0b87be8530.jpg,"The text of Starving Hearts (Triangular Trade Trilogy, #1) is:","El texto de Starving Hearts (Triangular Trade Trilogy, #1) es:","Le texte de Starving Hearts (Triangular Trade Trilogy, #1) est :"
791,Shakespeare's Sonnets,Four,20.66,19.36269915651359,../media/cache/10/48/1048f63d3b5061cd2f424d20b3f9b666.jpg,The text of Shakespeare's Sonnets is:,El texto de los Sonetos de Shakespeare es:,Le texte des Sonnets de Shakespeare est :
792,Set Me Free,Five,17.46,16.363636363636363,../media/cache/5b/88/5b88c52633f53cacf162c15f4f823153.jpg,The text of Set Me Free is:,El texto de Libérame es:,Le texte de Set Me Free est :
793,Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),Five,52.29,49.00656044985942,../media/cache/94/b1/94b1b8b244bce9677c2f29ccc890d4d2.jpg,The text of Scott Pilgrim's Precious Little Life (Scott Pilgrim #1) is:,El texto de Precious Little Life de Scott Pilgrim (Scott Pilgrim #1) es:,Le texte de Precious Little Life (Scott Pilgrim #1) de Scott Pilgrim est :
794,Rip it Up and Start Again,Five,35.02,32.82099343955014,../media/cache/81/c4/81c4a973364e17d01f217e1188253d5e.jpg,The text of Rip it Up and Start Again is:,El texto de Rómpelo y empieza de nuevo es:,Le texte de Rip it Up and Start Again est :
795,"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",Three,57.25,53.65510777881912,../media/cache/54/60/54607fe8945897cdcced0044103b10b6.jpg,"The text of Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991 is:","El texto de Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991 es:","Le texte de Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991 est :"
796,Olio,One,23.88,22.380506091846296,../media/cache/55/33/553310a7162dfbc2c6d19a84da0df9e1.jpg,The text of Olio is:,El texto de Olio es:,Le texte d’Olio est :
797,Mesaerion: The Best Science Fiction Stories 1800-1849,One,37.59,35.22961574507966,../media/cache/09/a3/09a3aef48557576e1a85ba7efea8ecb7.jpg,The text of Mesaerion: The Best Science Fiction Stories 1800-1849 is:,El texto de Mesaerion: Las mejores historias de ciencia ficción 1800-1849 es:,Le texte de Mesaerion : Les meilleures histoires de science-fiction 1800-1849 est :
798,Libertarianism for Beginners,Two,51.33,48.10684161199625,../media/cache/0b/bc/0bbcd0a6f4bcd81ccb1049a52736406e.jpg,The text of Libertarianism for Beginners is:,El texto de Libertarianismo para principiantes es:,Le texte du Libertarianisme pour débutants est :
799,It's Only the Himalayas,Two,45.17,42.33364573570759,../media/cache/27/a5/27a53d0bb95bdd88288eaf66c9230d7e.jpg,The text of It's Only the Himalayas is:,El texto de Es sólo el Himalaya es:,Le texte de It's Only the Himalayas est :
800,A Light in the Attic,Three,51.77,48.519212746016876,../media/cache/2c/da/2cdad67c44b002e7ead0cc35693c0e8b.jpg,The text of A Light in the Attic is:,El texto de Una luz en el ático es:,Le texte de Une lumière dans le grenier est :
801,Tipping the Velvet,One,53.74,50.365510777881916,../media/cache/26/0c/260c6ae16bce31c8f8c95daddd9f4a1c.jpg,The text of Tipping the Velvet is:,El texto de Tipping the Velvet es:,Le texte de Tipping the Velvet est :
802,Soumission,One,50.1,46.954076850984066,../media/cache/3e/ef/3eef99c9d9adef34639f510662022830.jpg,The text of Soumission is:,El texto de Soumission es:,Le texte de Soumission est :
803,Sharp Objects,Four,47.82,44.817244611059046,../media/cache/32/51/3251cf3a3412f53f339e42cac2134093.jpg,The text of Sharp Objects is:,El texto de Sharp Objects es:,Le texte de Sharp Objects est :
804,Sapiens: A Brief History of Humankind,Five,54.23,50.824742268041234,../media/cache/be/a5/bea5697f2534a2f86a3ef27b5a8c12a6.jpg,The text of Sapiens: A Brief History of Humankind is:,El texto de Sapiens: Una breve historia de la humanidad es:,Le texte de Sapiens : Une brève histoire de l’humanité est :
805,The Requiem Red,One,22.65,21.227741330834114,../media/cache/68/33/68339b4c9bc034267e1da611ab3b34f8.jpg,The text of The Requiem Red is:,El texto de El Réquiem Rojo es:,Le texte du Requiem Rouge est :
806,The Dirty Little Secrets of Getting Your Dream Job,Four,33.34,31.2464854732896,../media/cache/92/27/92274a95b7c251fea59a2b8a78275ab4.jpg,The text of The Dirty Little Secrets of Getting Your Dream Job is:,El texto de Los pequeños secretos sucios para conseguir el trabajo de tus sueños es:,Le texte de Les sales petits secrets pour obtenir l’emploi de vos rêves est :
807,"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",Three,17.93,16.804123711340207,../media/cache/3d/54/3d54940e57e662c4dd1f3ff00c78cc64.jpg,"The text of The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull is:",El texto de The Coming Woman: una novela basada en la vida de la infame feminista Victoria Woodhull es:,"Le texte de The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull est :"
808,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Four,22.6,21.18088097469541,../media/cache/66/88/66883b91f6804b2323c8369331cb7dd1.jpg,The text of The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics is:,El texto de Los muchachos en el barco: Nueve estadounidenses y su épica búsqueda del oro en los Juegos Olímpicos de Berlín de 1936 es:,Le texte de The Boys in the Boat : Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics est :
809,The Black Maria,One,52.15,48.87535145267104,../media/cache/58/46/5846057e28022268153beff6d352b06c.jpg,The text of The Black Maria is:,El texto de La María Negra es:,Le texte de The Black Maria est :
810,"Starving Hearts (Triangular Trade Trilogy, #1)",Two,13.99,13.111527647610123,../media/cache/be/f4/bef44da28c98f905a3ebec0b87be8530.jpg,"The text of Starving Hearts (Triangular Trade Trilogy, #1) is:","El texto de Starving Hearts (Triangular Trade Trilogy, #1) es:","Le texte de Starving Hearts (Triangular Trade Trilogy, #1) est :"
811,Shakespeare's Sonnets,Four,20.66,19.36269915651359,../media/cache/10/48/1048f63d3b5061cd2f424d20b3f9b666.jpg,The text of Shakespeare's Sonnets is:,El texto de los Sonetos de Shakespeare es:,Le texte des Sonnets de Shakespeare est :
812,Set Me Free,Five,17.46,16.363636363636363,../media/cache/5b/88/5b88c52633f53cacf162c15f4f823153.jpg,The text of Set Me Free is:,El texto de Libérame es:,Le texte de Set Me Free est :
813,Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),Five,52.29,49.00656044985942,../media/cache/94/b1/94b1b8b244bce9677c2f29ccc890d4d2.jpg,The text of Scott Pilgrim's Precious Little Life (Scott Pilgrim #1) is:,El texto de Precious Little Life de Scott Pilgrim (Scott Pilgrim #1) es:,Le texte de Precious Little Life (Scott Pilgrim #1) de Scott Pilgrim est :
814,Rip it Up and Start Again,Five,35.02,32.82099343955014,../media/cache/81/c4/81c4a973364e17d01f217e1188253d5e.jpg,The text of Rip it Up and Start Again is:,El texto de Rómpelo y empieza de nuevo es:,Le texte de Rip it Up and Start Again est :
815,"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",Three,57.25,53.65510777881912,../media/cache/54/60/54607fe8945897cdcced0044103b10b6.jpg,"The text of Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991 is:","El texto de Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991 es:","Le texte de Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991 est :"
816,Olio,One,23.88,22.380506091846296,../media/cache/55/33/553310a7162dfbc2c6d19a84da0df9e1.jpg,The text of Olio is:,El texto de Olio es:,Le texte d’Olio est :
